image,x,y,w,h,contrast,area_px,aspect,polarity,evidence_class,matches_coord,agrees,disagrees,near_edge,persistence,compactness,bg_std,smooth,grid_energy,edge_sharpness,contrast_stability,interest,score,verdict,confidence,flags,recommendation,path,baseline_fp,fdr_q,solar_elevation_deg,solar_azimuth_deg,pixel_scale_m,size_m,shadow_alignment,inferred_height_m,spacecraft_altitude_km
diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1308,2980,20,20,1.82,400,1.0,dark,2,0,0,0,False,1.0,1.0,38.57,no,0.7165,1.228,0.92,36.1,46.1,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1620,2556,16,92,0.95,1472,5.75,bright,2,0,0,0,False,1.0,1.0,74.12,no,0.9497,0.7344,0.8376,36.1,46.1,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.402,,,,,,,
diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1608,3808,8,28,1.5,224,3.5,dark,2,0,0,0,False,1.0,0.0,43.37,no,0.7383,0.8283,0.9216,44.1,46.1,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.379,,,,,,,
diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,788,6620,16,24,1.91,384,1.5,bright,2,0,0,0,False,1.0,1.0,29.6,no,0.8424,0.8591,0.917,36.1,46.1,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
ESP_013236_1410_RED.browse_enh.png,2708,9796,12,28,0.92,336,2.33,dark,3,2,0,2,False,0.983,1.0,61.29,no,0.8566,0.6283,0.8449,36.0,46.0,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.403,,,,,,,
ESP_013948_1410_COLOR.browse_enh.png,1108,9172,16,56,1.0,896,3.5,dark,2,0,0,0,False,1.0,0.577,37.76,no,0.8198,1.2616,0.9332,40.0,46.0,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013948_1410\ESP_013948_1410_COLOR.browse_enh.png,,0.402,,,,,,,
ESP_013948_1410_RED.NOMAP.thumb_enh.png,200,2680,32,12,2.13,384,2.67,bright,2,0,0,0,False,1.0,1.0,34.29,no,0.8142,1.2849,0.8193,36.0,46.0,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.thumb_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.abrowse_enh.png,1972,7252,44,20,0.86,880,2.2,bright,3,2,0,2,False,0.992,1.0,60.63,no,0.8773,0.9257,0.804,36.0,46.0,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.abrowse_enh.png,,0.407,,,,,,,
ESP_013948_1410_RGB.NOMAP.browse_enh.png,136,16852,48,32,0.01,1536,1.5,bright,2,1,0,1,False,0.899,0.314,48.06,no,0.8709,1.1661,0.3097,40.0,46.0,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013948_1410\ESP_013948_1410_RGB.NOMAP.browse_enh.png,,0.498,,,,,,,
ESP_013948_1410_RED_C_01_ORTHO.ab_enh.png,1148,4048,32,40,0.43,1280,1.25,dark,2,0,1,0,False,1.0,1.0,57.77,no,0.8694,1.2736,0.6518,24.0,46.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013948_1410_RED_C_01_ORTHO.ab_enh.png,,0.478,,,,,,,
diff_ESP_013236_1410_COLOR.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1500,1656,36,44,0.98,1584,1.22,bright,2,0,0,0,False,1.0,0.176,54.39,no,0.8795,1.0946,0.8187,44.0,46.0,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_COLOR.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.402,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,288,7424,16,24,1.9,384,1.5,bright,2,0,0,0,False,1.0,1.0,45.9,no,0.7971,1.2888,0.8864,36.0,46.0,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_MIRB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1248,3012,16,16,1.81,256,1.0,bright,2,0,0,0,False,1.0,1.0,41.47,no,0.7424,1.1499,0.9349,36.0,46.0,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MIRB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_MRGB.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1392,7108,12,36,1.38,432,3.0,bright,2,0,0,0,False,1.0,0.0,52.62,no,0.5809,1.293,0.9194,44.0,46.0,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.386,,,,,,,
diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1068,1048,36,44,0.06,1584,1.22,bright,2,0,0,0,False,1.0,0.884,61.84,no,0.8788,0.7885,0.8566,36.0,46.0,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.498,,,,,,,
diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,544,2388,16,24,1.9,384,1.5,dark,2,0,0,0,False,1.0,1.0,41.54,no,0.8968,0.9389,0.8419,36.0,46.0,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,2584,8796,12,32,2.11,384,2.67,dark,2,0,0,0,False,1.0,1.0,26.32,no,0.7551,1.1696,0.8998,35.9,45.9,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.NOMAP.thumb_enh.png,744,2528,40,64,0.53,2560,1.6,dark,2,0,0,0,False,1.0,0.462,72.53,no,0.8831,0.8379,0.8126,39.9,45.9,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.thumb_enh.png,,0.465,,,,,,,
ESP_013948_1410_MRGB.abrowse_enh.png,2068,7120,32,16,0.04,512,2.0,bright,2,1,1,1,False,1.0,0.829,28.36,no,0.7923,2.4784,0.4746,23.9,45.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.abrowse_enh.png,,0.498,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,3756,9636,12,24,1.99,288,2.0,dark,2,0,0,0,False,1.0,1.0,32.66,no,0.7653,1.1733,0.8609,35.9,45.9,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.NOMAP.thumb_enh.png,680,2204,16,36,2.02,576,2.25,dark,2,0,0,0,False,1.0,1.0,26.95,no,0.7774,1.5653,0.92,35.9,45.9,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.thumb_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED_C_01_ORTHO.br_enh.png,1256,2700,20,16,1.85,320,1.25,bright,2,0,0,0,False,1.0,1.0,33.07,no,0.7495,1.457,0.8658,35.9,45.9,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013236_1410_RED_C_01_ORTHO.br_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED_C_01_ORTHO.br_enh.png,956,5152,20,40,1.96,800,2.0,bright,2,0,0,0,False,1.0,1.0,39.23,no,0.8048,1.2263,0.8153,35.9,45.9,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013948_1410_RED_C_01_ORTHO.br_enh.png,,0.376,,,,,,,
diff_ESP_013236_1410_COLOR.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1500,1656,36,44,0.97,1584,1.22,bright,2,0,0,0,False,1.0,0.176,54.92,no,0.88,1.0927,0.8187,43.9,45.9,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_COLOR.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.402,,,,,,,
diff_ESP_013236_1410_COLOR.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,552,3124,12,40,0.52,480,3.33,dark,2,0,0,0,False,0.993,1.0,31.14,no,0.6905,2.2957,0.7283,35.9,45.9,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_COLOR.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.467,,,,,,,
diff_ESP_013236_1410_MRGB.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,980,4784,16,32,2.43,512,2.0,bright,2,0,0,0,False,1.0,0.62,36.22,no,0.8213,1.131,0.9408,39.9,45.9,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.370,,,,,,,
diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,444,3736,16,96,0.97,1536,6.0,dark,2,0,0,0,False,1.0,1.0,60.11,no,0.9204,1.1752,0.8221,35.9,45.9,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.402,,,,,,,
diff_ESP_013236_1410_MRGB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1208,6740,16,64,0.62,1024,4.0,dark,2,0,0,0,False,1.0,1.0,68.92,no,0.8554,0.4864,0.9396,35.9,45.9,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.446,,,,,,,
diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,276,1012,12,28,2.05,336,2.33,dark,2,0,0,0,False,1.0,1.0,35.02,no,0.892,0.8228,0.9109,35.9,45.9,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
ESP_013236_1410_COLOR.abrowse_enh.png,992,7488,36,44,0.5,1584,1.22,dark,2,0,0,0,False,1.0,0.403,72.07,no,0.8682,1.0081,0.9851,39.8,45.8,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013236_1410\ESP_013236_1410_COLOR.abrowse_enh.png,,0.470,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,2968,2800,16,56,0.97,896,3.5,bright,2,0,0,0,False,0.998,0.42,64.59,no,0.9236,0.7046,0.8669,39.8,45.8,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.402,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,2564,11716,52,44,0.91,2288,1.18,dark,2,0,0,0,False,1.0,0.131,34.08,no,0.7158,1.2633,0.7087,43.8,45.8,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.404,,,,,,,
ESP_013236_1410_RGB.NOMAP.browse_enh.png,428,11396,24,24,0.29,576,1.0,dark,2,1,1,0,False,0.995,0.651,30.41,no,0.6517,1.7727,0.8612,27.8,45.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RGB.NOMAP.browse_enh.png,,0.495,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,3636,9464,44,48,0.44,2112,1.09,dark,2,0,0,0,False,1.0,0.202,68.6,no,0.7501,1.1067,0.6077,39.8,45.8,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.478,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,2504,12172,48,32,0.56,1536,1.5,dark,2,0,0,0,False,1.0,0.296,46.33,no,0.7299,1.4772,0.8917,39.8,45.8,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.460,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1936,6072,24,12,1.98,288,2.0,bright,2,0,0,0,False,1.0,1.0,48.28,no,0.7126,0.8974,0.9478,35.8,45.8,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1244,1096,40,28,2.28,1120,1.43,bright,2,0,0,0,False,1.0,0.565,44.22,no,0.8543,1.4058,0.7728,39.8,45.8,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1000,6100,16,16,1.79,256,1.0,bright,2,0,0,0,False,1.0,1.0,49.84,no,0.6672,1.3212,0.9829,35.8,45.8,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_MIRB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1384,7300,20,24,1.82,480,1.2,bright,2,0,0,0,False,1.0,1.0,40.91,no,0.792,0.965,0.8891,35.8,45.8,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MIRB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_MRGB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,980,4784,16,32,1.97,512,2.0,bright,2,0,0,0,False,1.0,0.717,40.64,no,0.8301,1.0391,0.9165,35.8,45.8,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_RED.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,992,1368,16,40,2.06,640,2.5,dark,2,0,0,0,False,1.0,1.0,31.09,no,0.8552,0.8347,0.9118,35.8,45.8,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,624,1044,12,32,2.1,384,2.67,dark,2,0,0,0,False,1.0,1.0,32.32,no,0.8167,0.9828,0.9722,35.8,45.8,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,3040,11244,16,16,1.78,256,1.0,dark,2,0,0,0,False,1.0,1.0,31.75,no,0.6724,1.3752,0.975,35.7,45.7,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_COLOR.abrowse_enh.png,940,9536,20,88,1.08,1760,4.4,bright,2,0,0,0,False,0.996,0.529,49.07,no,0.899,1.377,0.8368,39.7,45.7,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013948_1410\ESP_013948_1410_COLOR.abrowse_enh.png,,0.398,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,1948,8976,32,60,0.59,1920,1.88,dark,2,0,0,0,False,1.0,0.339,51.21,no,0.8864,1.3085,0.7455,39.7,45.7,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.453,,,,,,,
ESP_013948_1410_RGB.NOMAP.browse_enh.png,88,7776,20,20,0.4,400,1.0,bright,2,0,1,0,False,1.0,0.814,45.37,no,0.5603,1.18,0.7807,23.7,45.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RGB.NOMAP.browse_enh.png,,0.484,,,,,,,
ESP_013948_1410_IRB_C_01_ORTHO.th_enh.png,628,1940,64,456,0.49,29184,7.12,bright,2,0,0,1,False,0.988,0.04,65.69,no,0.9248,0.8602,0.8389,43.7,45.7,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013948_1410_IRB_C_01_ORTHO.th_enh.png,,0.471,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,184,736,52,16,1.6,832,3.25,bright,2,0,0,0,False,1.0,1.0,75.01,no,0.9523,0.6172,0.9634,35.7,45.7,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,284,772,64,20,0.43,1280,3.2,dark,2,0,0,0,False,0.985,1.0,99.48,no,0.9625,0.6109,0.7806,35.7,45.7,PROMISING,low,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.478,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1820,3064,28,12,2.03,336,2.33,bright,2,0,0,0,False,1.0,1.0,44.77,no,0.8163,0.8489,0.9618,35.7,45.7,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1068,1248,20,24,1.8,480,1.2,dark,2,0,0,0,False,1.0,1.0,27.18,no,0.7908,1.5921,0.8943,35.7,45.7,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,2752,11032,28,20,1.83,560,1.4,dark,2,0,0,0,False,1.0,0.764,39.71,no,0.6981,1.2254,0.8688,35.6,45.6,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RGB.NOMAP.browse_enh.png,960,13544,16,24,0.37,384,1.5,bright,2,1,1,0,False,1.0,0.572,25.45,no,0.5626,1.7045,0.8234,27.6,45.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RGB.NOMAP.browse_enh.png,,0.488,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,1872,9244,16,24,1.86,384,1.5,dark,2,0,0,0,False,1.0,1.0,32.26,no,0.7736,1.3797,0.8203,35.6,45.6,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.browse_enh.png,1880,7184,20,40,0.79,800,2.0,dark,3,2,0,2,False,1.0,0.837,31.0,no,0.7587,1.8559,0.6906,35.6,45.6,PROMISING,low,small_blob,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.417,,,,,,,
ESP_013236_1410_RED_C_01_ORTHO.ab_enh.png,1184,2772,24,40,0.48,960,1.67,dark,2,0,1,0,False,1.0,0.741,31.18,no,0.8332,1.4375,0.6712,23.6,45.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013236_1410_RED_C_01_ORTHO.ab_enh.png,,0.472,,,,,,,
